2018-12-07 14:41:14.021 [http-nio-8761-exec-7] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:41:14.527 [http-nio-8761-exec-4] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:41:44.043 [http-nio-8761-exec-7] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:41:44.553 [http-nio-8761-exec-4] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:41:44.562 [TaskBatchingWorker-target_localhost-2] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:41:46.086 [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] INFO  c.n.eureka.registry.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 6
2018-12-07 14:41:46.342 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:42:44.060 [http-nio-8761-exec-2] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:42:44.571 [http-nio-8761-exec-9] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:42:46.343 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:43:46.343 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:44:32.501 [http-nio-8761-exec-10] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:44:33.009 [http-nio-8761-exec-3] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:44:46.344 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:45:46.344 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:46:46.344 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:47:46.345 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:48:38.580 [http-nio-8761-exec-10] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:48:39.090 [http-nio-8761-exec-3] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:48:46.345 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:49:46.346 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:50:46.346 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:51:46.347 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:52:46.347 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:53:46.348 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:54:46.348 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:55:30.395 [http-nio-8761-exec-1] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:55:30.913 [http-nio-8761-exec-2] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:55:46.348 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:56:46.087 [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] INFO  c.n.eureka.registry.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 6
2018-12-07 14:56:46.349 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:56:46.349 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Evicting 1 items (expired=1, evictionLimit=1)
2018-12-07 14:56:46.350 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Cancelled instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 (replication=false)
2018-12-07 14:57:03.588 [http-nio-8761-exec-2] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:57:04.094 [http-nio-8761-exec-5] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:57:33.619 [http-nio-8761-exec-9] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
2018-12-07 14:57:34.004 [http-nio-8761-exec-3] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:57:34.013 [TaskBatchingWorker-target_localhost-6] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=true)
2018-12-07 14:57:46.349 [Eureka-EvictionTimer] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2018-12-07 14:58:03.641 [http-nio-8761-exec-10] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=false)
2018-12-07 14:58:04.111 [http-nio-8761-exec-3] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:58:04.120 [TaskBatchingWorker-target_localhost-13] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status DOWN (replication=true)
2018-12-07 14:58:33.669 [http-nio-8761-exec-5] INFO  c.netflix.eureka.registry.AbstractInstanceRegistry - Registered instance ACTUATOR-1/eurekaserver.com:actuator-1:8083 with status UP (replication=false)
